"Freq [GHz]","dB(St(Microstrip_1B_T1,Microstrip_1B_T1)) []","dB(St(Microstrip_1B_T2,Microstrip_1B_T1)) []"
4.07,-31.9930740527425,-0.254821277423687
4.08,-31.9759151687928,-0.255435732413145
4.09,-31.9588214375176,-0.256050231461517
4.1,-31.9417925827704,-0.25666477481457
4.11,-31.9248283307403,-0.257279362710813
4.12,-31.9079284099277,-0.257893995381611
4.13,-31.8910925511183,-0.258508673051227
4.14,-31.8743204873586,-0.259123395936927
4.15,-31.8576119539311,-0.259738164249019
4.16,-31.8409666883294,-0.260352978190926
4.17,-31.8243844302356,-0.260967837959294
4.18,-31.8078649214954,-0.261582743744022
4.19,-31.7914079060952,-0.262197695728373
4.2,-31.7750131301391,-0.262812694088993
4.21,-31.7586803418261,-0.263427738996017
4.22,-31.7424092914277,-0.264042830613182
4.23,-31.7261997312656,-0.264657969097819
4.24,-31.7100514156896,-0.265273154600951
4.25,-31.6939641010568,-0.265888387267406
4.26,-31.6779375457095,-0.266503667235838
4.27,-31.6619715099547,-0.267118994638833
4.28,-31.6460657560426,-0.267734369602965
4.29,-31.630220048147,-0.26834979224884
4.3,-31.6144341523447,-0.268965262691249
4.31,-31.598707836595,-0.269580781039147
4.32,-31.5830408707211,-0.270196347395769
4.33,-31.5674330263894,-0.270811961858698
4.34,-31.5518840770912,-0.271427624519952
4.35,-31.5363937981236,-0.272043335466013
4.36,-31.5209619665699,-0.272659094777925
4.37,-31.5055883612827,-0.273274902531369
4.38,-31.4902727628641,-0.27389075879672
4.39,-31.4750149536483,-0.274506663639076
4.4,-31.4598147176843,-0.275122617118467
4.41,-31.4446718407177,-0.275738619289734
4.42,-31.4295861101732,-0.27635467020273
4.43,-31.4145573151382,-0.276970769902364
4.44,-31.3995852463452,-0.277586918428637
4.45,-31.3846696961557,-0.278203115816712
4.46,-31.3698104585434,-0.278819362097039
4.47,-31.3550073290778,-0.27943565729533
4.48,-31.3402601049083,-0.280052001432742
4.49,-31.3255685847485,-0.280668394525811
4.5,-31.3109325688601,-0.281284836586619
4.51,-31.2963518590381,-0.281901327622833
4.52,-31.2818262585948,-0.282517867637751
4.53,-31.267355572345,-0.283134456630374
4.54,-31.2529396065912,-0.283751094595501
4.55,-31.2385781691091,-0.284367781523743
4.56,-31.2242710691325,-0.284984517401633
4.57,-31.2100181173393,-0.285601302211642
4.58,-31.1958191258374,-0.286218135932318
4.59,-31.1816739081503,-0.28683501853825
4.6,-31.167582279204,-0.287451950000212
4.61,-31.1535440553127,-0.288068930285187
4.62,-31.1395590541655,-0.288685959356441
4.63,-31.1256270948134,-0.289303037173556
4.64,-31.1117479976556,-0.289920163692554
4.65,-31.0979215844267,-0.290537338865901
4.66,-31.0841476781847,-0.291154562642545
4.67,-31.0704261032967,-0.291771834968076
4.68,-31.0567566854278,-0.292389155784685
4.69,-31.0431392515282,-0.293006525031265
4.7,-31.0295736298208,-0.293623942643497
4.71,-31.0160596497898,-0.294241408553815
4.72,-31.002597142168,-0.294858922691575
4.73,-30.9891859389253,-0.295476484983053
4.74,-30.9758258732576,-0.296094095351486
4.75,-30.9625167795743,-0.296711753717173
4.76,-30.949258493488,-0.297329459997498
4.77,-30.9360508518026,-0.297947214107002
4.78,-30.9228936925024,-0.298565015957447
4.79,-30.9097868547415,-0.299182865457807
4.8,-30.8967301788323,-0.299800762514402
4.81,-30.8837235062355,-0.300418707030965
4.82,-30.8707666795493,-0.301036698908551
4.83,-30.8578595424989,-0.301654738045729
4.84,-30.8450019399258,-0.302272824338649
4.85,-30.8321937177789,-0.302890957680943
4.86,-30.8194347231031,-0.30350913796392
4.87,-30.8067248040299,-0.30412736507658
4.88,-30.7940638097678,-0.304745638905599
4.89,-30.7814515905922,-0.305363959335459
4.9,-30.7688879978362,-0.30598232624847
4.91,-30.7563728838806,-0.306600739524827
4.92,-30.7439061021452,-0.307219199042612
4.93,-30.7314875070789,-0.307837704677899
4.94,-30.7191169541515,-0.308456256304772
4.95,-30.7067942998432,-0.309074853795378
4.96,-30.6945194016371,-0.30969349701997
4.97,-30.6822921180096,-0.310312185847003
4.98,-30.6701123084223,-0.310930920143042
4.99,-30.6579798333121,-0.311549699772974
5,-30.6458945540845,-0.312168524599944
5.01,-30.6338563331038,-0.312787394485438
5.02,-30.6218650336851,-0.313406309289332
5.03,-30.6099205200867,-0.314025268869897
5.04,-30.5980226575009,-0.314644273083883
5.05,-30.5861713120472,-0.315263321786545
5.06,-30.5743663507632,-0.315882414831672
5.07,-30.5626076415975,-0.316501552071687
5.08,-30.5508950534019,-0.317120733357565
5.09,-30.539228455923,-0.317739958539025
5.1,-30.5276077197959,-0.318359227464449
5.11,-30.5160327165353,-0.318978539980996
5.12,-30.5045033185295,-0.319597895934581
5.13,-30.4930193990318,-0.320217295169989
5.14,-30.481580832154,-0.320836737530819
5.15,-30.4701874928591,-0.321456222859614
5.16,-30.4588392569545,-0.322075750997827
5.17,-30.4475360010839,-0.322695321785951
5.18,-30.4362776027223,-0.323314935063367
5.19,-30.4250639401671,-0.323934590668617
5.2,-30.413894892533,-0.324554288439309
5.21,-30.4027703397441,-0.325174028212112
5.22,-30.3916901625282,-0.325793809822923
5.23,-30.3806542424097,-0.326413633106745
5.24,-30.3696624617035,-0.327033497897899
5.25,-30.3587147035082,-0.327653404029878
5.26,-30.3478108517003,-0.328273351335526
5.27,-30.3369507909276,-0.328893339646919
5.28,-30.3261344066032,-0.32951336879562
5.29,-30.3153615848989,-0.330133438612439
5.3,-30.3046322127404,-0.330753548927686
5.31,-30.2939461777996,-0.331373699571092
5.32,-30.2833033684902,-0.331993890371876
5.33,-30.2727036739611,-0.332614121158774
5.34,-30.2621469840909,-0.333234391760001
5.35,-30.2516331894819,-0.333854702003383
5.36,-30.2411621814547,-0.334475051716361
5.37,-30.2307338520426,-0.335095440725968
5.38,-30.2203480939862,-0.335715868858874
5.39,-30.2100048007275,-0.336336335941468
5.4,-30.1997038664048,-0.336956841799809
5.41,-30.1894451858475,-0.337577386259727
5.42,-30.1792286545707,-0.338197969146759
5.43,-30.1690541687693,-0.338818590286302
5.44,-30.1589216253142,-0.339439249503525
5.45,-30.1488309217462,-0.340059946623394
5.46,-30.1387819562709,-0.340680681470808
5.47,-30.1287746277543,-0.34130145387051
5.48,-30.1188088357172,-0.341922263647181
5.49,-30.1088844803309,-0.342543110625395
5.5,-30.0990014624119,-0.343163994629738
5.51,-30.0891596834173,-0.343784915484749
5.52,-30.0793590454401,-0.344405873014977
5.53,-30.0695994512044,-0.345026867045018
5.54,-30.0598808040607,-0.345647897399446
5.55,-30.0502030079815,-0.346268963903023
5.56,-30.040565967557,-0.346890066380506
5.57,-30.0309695879897,-0.347511204656812
5.58,-30.0214137750908,-0.348132378556986
5.59,-30.0118984352756,-0.348753587906256
5.6,-30.002423475559,-0.349374832529893
5.61,-29.9929888035513,-0.349996112253593
5.62,-29.9835943274539,-0.350617426903078
5.63,-29.9742399560552,-0.351238776304377
5.64,-29.9649255987261,-0.351860160283758
5.65,-29.9556511654164,-0.352481578667802
5.66,-29.9464165666501,-0.353103031283275
5.67,-29.937221713522,-0.353724517957416
5.68,-29.9280665176931,-0.354346038517609
5.69,-29.9189508913872,-0.354967592791718
5.7,-29.9098747473863,-0.355589180607891
5.71,-29.9008379990277,-0.356210801794684
5.72,-29.8918405601991,-0.356832456181041
5.73,-29.8828823453353,-0.357454143596314
5.74,-29.8739632694149,-0.358075863870301
5.75,-29.8650832479558,-0.358697616833176
5.76,-29.8562421970118,-0.35931940231564
5.77,-29.8474400331692,-0.35994122014884
5.78,-29.8386766735429,-0.360563070164362
5.79,-29.8299520357729,-0.36118495219437
5.8,-29.821266038021,-0.361806866071515
5.81,-29.8126185989667,-0.362428811628894
5.82,-29.8040096378047,-0.363050788700313
5.83,-29.7954390742407,-0.363672797119933
5.84,-29.7869068284881,-0.36429483672268
5.85,-29.7784128212649,-0.364916907343872
5.86,-29.7699569737904,-0.365539008819601
5.87,-29.7615392077817,-0.366161140986373
5.88,-29.7531594454504,-0.366783303681482
5.89,-29.7448176095,-0.367405496742737
5.9,-29.7365136231216,-0.368027720008633
5.91,-29.7282474099918,-0.36864997331833
5.92,-29.7200188942691,-0.369272256511578
5.93,-29.7118280005908,-0.369894569428909
5.94,-29.7036746540702,-0.370516911911408
5.95,-29.6955587802929,-0.371139283800971
5.96,-29.6874803053148,-0.371761684940115
5.97,-29.6794391556586,-0.372384115172116
5.98,-29.6714352583104,-0.37300657434097
5.99,-29.6634685407179,-0.373629062291325
6,-29.6555389307864,-0.374251578868683
6.01,-29.6476463568767,-0.374874123919247
6.02,-29.639790747802,-0.375496697289922
6.03,-29.631972032825,-0.376119298828497
6.04,-29.6241901416553,-0.376741928383421
6.05,-29.6164450044468,-0.37736458580394
6.06,-29.6087365517944,-0.377987270940183
6.07,-29.6010647147322,-0.378609983643019
6.08,-29.5934294247301,-0.379232723764024
6.09,-29.5858306136914,-0.379855491155746
6.1,-29.5782682139503,-0.380478285671451
6.11,-29.5707421582692,-0.381101107165284
6.12,-29.5632523798363,-0.381723955492111
6.13,-29.5557988122629,-0.382346830507846
6.14,-29.5483813895808,-0.382969732068979
6.15,-29.5410000462402,-0.383592660033079
6.16,-29.5336547171069,-0.384215614258424
6.17,-29.5263453374599,-0.384838594604216
6.18,-29.5190718429893,-0.38546160093053
6.19,-29.5118341697935,-0.386084633098265
6.2,-29.504632254377,-0.386707690969211
6.21,-29.4974660336482,-0.38733077440607
6.22,-29.4903354449171,-0.387953883272366
6.23,-29.4832404258925,-0.388577017432581
6.24,-29.4761809146803,-0.38920017675208
6.25,-29.4691568497813,-0.389823361097072
6.26,-29.4621681700884,-0.390446570334655
6.27,-29.4552148148849,-0.391069804332946
6.28,-29.4482967238419,-0.391693062960884
6.29,-29.4414138370168,-0.39231634608829
6.3,-29.4345660948504,-0.392939653585944
6.31,-29.4277534381651,-0.393562985325606
6.32,-29.4209758081631,-0.39418634117984
6.33,-29.4142331464239,-0.394809721022137
6.34,-29.4075253949022,-0.395433124727055
6.35,-29.4008524959262,-0.396056552169899
6.36,-29.3942143921954,-0.396680003227071
6.37,-29.3876110267787,-0.397303477775735
6.38,-29.3810423431121,-0.397926975694142
6.39,-29.3745082849974,-0.398550496861336
6.4,-29.3680087965991,-0.399174041157459
6.41,-29.361543822444,-0.399797608463493
6.42,-29.3551133074178,-0.400421198661335
6.43,-29.3487171967645,-0.401044811633898
6.44,-29.3423554360836,-0.401668447265011
6.45,-29.3360279713287,-0.402292105439352
6.46,-29.3297347488053,-0.402915786042734
6.47,-29.3234757151696,-0.403539488961746
6.48,-29.3172508174261,-0.404163214084023
6.49,-29.3110600029261,-0.40478696129809
6.5,-29.304903219366,-0.405410730493441
6.51,-29.2987804147853,-0.406034521560553
6.52,-29.2926915375648,-0.406658334390715
6.53,-29.2866365364257,-0.407282168876356
6.54,-29.2806153604267,-0.407906024910682
6.55,-29.2746279589632,-0.408529902387979
6.56,-29.2686742817653,-0.409153801203378
6.57,-29.2627542788961,-0.409777721253066
6.58,-29.2568679007502,-0.410401662433957
6.59,-29.2510150980523,-0.411025624644165
6.6,-29.245195821855,-0.411649607782573
6.61,-29.2394100235376,-0.412273611749181
6.62,-29.2336576548048,-0.412897636444615
6.63,-29.2279386676841,-0.413521681770852
6.64,-29.2222530145259,-0.414145747630509
6.65,-29.2166006480005,-0.414769833927226
6.66,-29.2109815210971,-0.415393940565593
6.67,-29.2053955871227,-0.416018067451112
6.68,-29.1998427997,-0.416642214490265
6.69,-29.1943231127661,-0.417266381590359
6.7,-29.1888364805714,-0.417890568659802
6.71,-29.1833828576777,-0.418514775607727
6.72,-29.1779621989572,-0.419139002344327
6.73,-29.1725744595905,-0.419763248780799
6.74,-29.1672195950658,-0.420387514828926
6.75,-29.1618975611771,-0.421011800401755
6.76,-29.1566083140232,-0.42163610541316
6.77,-29.1513518100059,-0.422260429777838
6.78,-29.1461280058292,-0.422884773411409
6.79,-29.1409368584974,-0.423509136230493
6.8,-29.1357783253137,-0.424133518152617
6.81,-29.1306523638801,-0.424757919096041
6.82,-29.1255589320943,-0.425382338980132
6.83,-29.1204979881501,-0.426006777725065
6.84,-29.1154694905347,-0.426631235251849
6.85,-29.1104733980286,-0.427255711482392
6.86,-29.1055096697037,-0.42788020633978
6.87,-29.1005782649222,-0.428504719747482
6.88,-29.0956791433354,-0.429129251630301
6.89,-29.0908122648826,-0.429753801913596
6.9,-29.0859775897897,-0.430378370523851
6.91,-29.0811750785682,-0.431002957388225
6.92,-29.0764046920137,-0.431627562434792
6.93,-29.0716663912054,-0.43225218559265
6.94,-29.0669601375041,-0.432876826791534
6.95,-29.0622858925518,-0.433501485962163
6.96,-29.0576436182701,-0.434126163036058
6.97,-29.0530332768591,-0.434750857945603
6.98,-29.0484548307969,-0.435375570624104
6.99,-29.0439082428374,-0.436000301005552
7,-29.0393934760103,-0.436625049024891
7.01,-29.0349104936195,-0.437249814617855
7.02,-29.0304592592419,-0.437874597721085
7.03,-29.0260397367269,-0.438499398271862
7.04,-29.0216518901946,-0.439124216208545
7.05,-29.0172956840355,-0.439749051470035
7.06,-29.0129710829091,-0.440373903996252
7.07,-29.0086780517427,-0.440998773727964
7.08,-29.0044165557311,-0.441623660606424
7.09,-29.0001865603347,-0.442248564573968
7.1,-28.9959880312793,-0.442873485573662
7.11,-28.9918209345546,-0.443498423549403
7.12,-28.9876852364134,-0.444123378445723
7.13,-28.983580903371,-0.444748350208103
7.14,-28.9795079022037,-0.445373338782663
7.15,-28.9754661999479,-0.445998344116379
7.16,-28.9714557639,-0.44662336615703
7.17,-28.9674765616142,-0.44724840485308
7.18,-28.9635285609029,-0.447873460153664
7.19,-28.9596117298345,-0.448498532008954
7.2,-28.9557260367339,-0.449123620369513
7.21,-28.9518714501804,-0.449748725186967
7.22,-28.9480479390075,-0.450373846413419
7.23,-28.944255472302,-0.45099898400189
7.24,-28.940494019403,-0.451624137906015
7.25,-28.9367635499009,-0.452249308080283
7.26,-28.933064033637,-0.452874494479682
7.27,-28.9293954407025,-0.453499697060099
7.28,-28.9257577414372,-0.454124915778106
7.29,-28.9221509064298,-0.454750150590927
7.3,-28.9185749065159,-0.45537540145645
7.31,-28.915029712778,-0.456000668333292
7.32,-28.9115152965444,-0.456625951180916
7.33,-28.9080316293884,-0.457251249959066
7.34,-28.9045786831278,-0.457876564628628
7.35,-28.9011564298239,-0.45850189515087
7.36,-28.8977648417809,-0.459127241487745
7.37,-28.8944038915449,-0.459752603601937
7.38,-28.8910735519036,-0.46037798145684
7.39,-28.8877737958853,-0.461003375016231
7.4,-28.8845045967582,-0.461628784244984
7.41,-28.8812659280296,-0.462254209108124
7.42,-28.8780577634455,-0.462879649571594
7.43,-28.8748800769898,-0.463505105601944
7.44,-28.8717328428833,-0.464130577166275
7.45,-28.8686160355836,-0.464756064232278
7.46,-28.8655296297839,-0.465381566768349
7.47,-28.8624736004126,-0.466007084743517
7.48,-28.8594479226327,-0.466632618127222
7.49,-28.8564525718409,-0.467258166889717
7.5,-28.8534875236673,-0.467883731001633
7.51,-28.8505527539745,-0.468509310434405
7.52,-28.8476482388572,-0.469134905159778
7.53,-28.8447739546413,-0.469760515150472
7.54,-28.8419298778836,-0.470386140379235
7.55,-28.8391159853711,-0.471011780819911
7.56,-28.8363322541202,-0.471637436446534
7.57,-28.8335786613765,-0.472263107233802
7.58,-28.8308551846136,-0.472888793156946
7.59,-28.8281618015337,-0.473514494191808
7.6,-28.8254984900655,-0.474140210314747
7.61,-28.8228652283647,-0.474765941502487
7.62,-28.8202619948134,-0.475391687732454
7.63,-28.8176887680191,-0.476017448982555
7.64,-28.8151455268144,-0.476643225231078
7.65,-28.8126322502565,-0.477269016457051
7.66,-28.8101489176267,-0.477894822639712
7.67,-28.8076955084299,-0.478520643759119
7.68,-28.8052720023936,-0.479146479795515
7.69,-28.8028783794684,-0.479772330729749
7.7,-28.8005146198266,-0.48039819654316
7.71,-28.7981807038621,-0.48102407721772
7.72,-28.7958766121899,-0.48164997273551
7.73,-28.7936023256454,-0.482275883079281
7.74,-28.7913578252844,-0.482901808232196
7.75,-28.7891430923822,-0.483527748177886
7.76,-28.7869581084334,-0.484153702900506
7.77,-28.784802855151,-0.484779672384423
7.78,-28.7826773144669,-0.485405656614673
7.79,-28.7805814685303,-0.486031655576516
7.8,-28.7785152997082,-0.486657669255834
7.81,-28.7764787905844,-0.487283697638736
7.82,-28.7744719239596,-0.487909740711864
7.83,-28.7724946828503,-0.488535798462069
7.84,-28.770547050489,-0.489161870877056
7.85,-28.7686290103236,-0.489787957944366
7.86,-28.7667405460169,-0.490414059652197
7.87,-28.7648816414464,-0.491040175989144
7.88,-28.7630522807037,-0.491666306944214
7.89,-28.7612524480945,-0.492292452506454
7.9,-28.7594821281376,-0.492918612665799
7.91,-28.7577413055653,-0.493544787412159
7.92,-28.7560299653223,-0.494170976735772
7.93,-28.7543480925661,-0.494797180627541
7.94,-28.7526956726659,-0.495423399078586
7.95,-28.7510726912029,-0.496049632080037
7.96,-28.7494791339696,-0.496675879623799
7.97,-28.7479149869694,-0.497302141701795
7.98,-28.7463802364167,-0.497928418306444
7.99,-28.7448748687363,-0.498554709430479
8,-28.7433988705629,-0.499181015066873
8.01,-28.7419522287412,-0.499807335208887
8.02,-28.7405349303255,-0.500433669850011
8.03,-28.739146962579,-0.5010600189842
8.04,-28.7377883129742,-0.501686382605721
8.05,-28.736458969192,-0.502312760708814
8.06,-28.7351589191217,-0.502939153288434
8.07,-28.7338881508609,-0.503565560339358
8.08,-28.7326466527149,-0.504191981856933
8.09,-28.7314344131965,-0.504818417836751
8.1,-28.7302514210259,-0.505444868274336
8.11,-28.7290976651305,-0.506071333165945
8.12,-28.7279731346444,-0.506697812507752
8.13,-28.7268778189082,-0.507324306296183
8.14,-28.7258117074691,-0.50795081452802
8.15,-28.7247747900804,-0.508577337200274
8.16,-28.7237670567012,-0.509203874310072
8.17,-28.7227884974961,-0.509830425854834
8.18,-28.7218391028358,-0.510456991832103
8.19,-28.7209188632957,-0.51108357223981
8.2,-28.7200277696566,-0.511710167075883
8.21,-28.7191658129039,-0.512336776338546
8.22,-28.718332984228,-0.512963400026139
8.23,-28.7175292750238,-0.51359003813746
8.24,-28.7167546768902,-0.514216690671
8.25,-28.7160091816305,-0.514843357625894
8.26,-28.7152927812522,-0.515470039001287
8.27,-28.7146054679662,-0.516096734796269
8.28,-28.7139472341873,-0.516723445010452
8.29,-28.7133180725337,-0.51735016964333
8.3,-28.7127179758272,-0.517976908694728
8.31,-28.7121469370925,-0.51860366216459
8.32,-28.7116049495576,-0.519230430052842
8.33,-28.7110920066535,-0.519857212359615
8.34,-28.7106081020138,-0.520484009085453
8.35,-28.7101532294748,-0.521110820230508
8.36,-28.7097273830757,-0.521737645795443
8.37,-28.7093305570578,-0.522364485780964
8.38,-28.7089627458651,-0.522991340187878
8.39,-28.7086239441434,-0.523618209016882
8.4,-28.7083141467411,-0.524245092269207
8.41,-28.7080333487084,-0.524871989945717
8.42,-28.7077815452976,-0.525498902047851
8.43,-28.707558731963,-0.526125828576702
8.44,-28.7073649043604,-0.526752769533541
8.45,-28.7072000583475,-0.52737972491999
8.46,-28.7070641899837,-0.528006694737433
8.47,-28.7069572955301,-0.528633678987359
8.48,-28.7068793714491,-0.529260677671561
8.49,-28.7068304144049,-0.529887690791773
8.5,-28.7068104212627,-0.530514718349559
8.51,-28.7068193890897,-0.531141760346877
8.52,-28.706857315154,-0.531768816785481
8.53,-28.7069241969252,-0.532395887667305
8.54,-28.7070200320741,-0.533022972994214
8.55,-28.707144818473,-0.533650072768268
8.56,-28.7072985541953,-0.534277186991514
8.57,-28.7074812375155,-0.534904315665781
8.58,-28.7076928669096,-0.535531458793135
8.59,-28.7079334410546,-0.536158616375857
8.6,-28.7082029588289,-0.536785788415662
8.61,-28.708501419312,-0.537412974914932
8.62,-28.7088288217847,-0.538040175875436
8.63,-28.7091851657292,-0.538667391299568
8.64,-28.7095704508286,-0.539294621189143
8.65,-28.7099846769674,-0.539921865546253
8.66,-28.7104278442318,-0.54054912437307
8.67,-28.7108999529088,-0.541176397671663
8.68,-28.7114010034873,-0.541803685443715
8.69,-28.7119309966572,-0.542430987691553
8.7,-28.71248993331,-0.543058304416768
8.71,-28.713077814539,-0.543685635621618
8.72,-28.7136946416388,-0.544312981307761
8.73,-28.7143404161056,-0.54494034147708
8.74,-28.7150151396375,-0.545567716131366
8.75,-28.7157188141343,-0.546195105272374
8.76,-28.7164514416977,-0.546822508901735
8.77,-28.7172130246312,-0.547449927021048
8.78,-28.7180035654406,-0.548077359631872
8.79,-28.7188230668336,-0.548704806735889
8.8,-28.7196715317199,-0.549332268334248
8.81,-28.7205489632121,-0.549959744428534
8.82,-28.7214553646246,-0.550587235019738
8.83,-28.7223907394747,-0.551214740109378
8.84,-28.723355091482,-0.55184225969838
8.85,-28.7243484245691,-0.55246979378754
8.86,-28.7253707428616,-0.553097342378291
8.87,-28.7264220506878,-0.553724905471053
8.88,-28.727502352579,-0.554352483066643
8.89,-28.7286116532702,-0.554980075165938
8.9,-28.7297499576996,-0.555607681769165
8.91,-28.7309172710088,-0.556235302876762
8.92,-28.7321135985433,-0.556862938489302
8.93,-28.7333389458524,-0.557490588606652
8.94,-28.7345933186894,-0.558118253228894
8.95,-28.7358767230117,-0.558745932356153
8.96,-28.7371891649811,-0.559373625988143
8.97,-28.7385306509641,-0.560001334124492
8.98,-28.7399011875317,-0.560629056764905
8.99,-28.7413007814596,-0.561256793908588
9,-28.7427294397292,-0.561884545555006
9.01,-28.7441871695264,-0.562512311703186
9.02,-28.7456739782431,-0.563140092352041
9.03,-28.7471898734766,-0.563767887500584
9.04,-28.7487348630302,-0.564395697147326
9.05,-28.7503089549132,-0.565023521290724
9.06,-28.7519121573414,-0.565651359929546
9.07,-28.7535444787369,-0.566279213061486
9.08,-28.7552059277284,-0.566907080684796
9.09,-28.7568965131519,-0.567534962797389
9.1,-28.7586162440507,-0.568162859396895
9.11,-28.7603651296752,-0.568790770480879
9.12,-28.7621431794837,-0.56941869604678
9.13,-28.7639504031423,-0.57004663609138
9.14,-28.7657868105255,-0.570674590611904
9.15,-28.7676524117162,-0.571302559605235
9.16,-28.769547217006,-0.5719305430679
9.17,-28.7714712368955,-0.572558540996309
9.18,-28.7734244820946,-0.573186553386588
9.19,-28.7754069635228,-0.573814580234859
9.2,-28.7774186923093,-0.574442621536855
9.21,-28.7794596797935,-0.57507067728841
9.22,-28.7815299375253,-0.57569874748452
9.23,-28.7836294772652,-0.576326832120766
9.24,-28.7857583109847,-0.576954931191937
9.25,-28.7879164508668,-0.577583044692875
9.26,-28.7901039093061,-0.578211172618145
9.27,-28.7923206989091,-0.578839314962225
9.28,-28.7945668324944,-0.579467471718765
9.29,-28.7968423230937,-0.580095642882212
9.3,-28.7991471839512,-0.580723828445947
9.31,-28.8014814285246,-0.581352028403405
9.32,-28.8038450704852,-0.581980242747952
9.33,-28.8062381237184,-0.582608471472481
9.34,-28.8086606023236,-0.583236714569581
9.35,-28.8111125206152,-0.583864972032099
9.36,-28.8135938931226,-0.584493243851907
9.37,-28.8161047345906,-0.585121530021335
9.38,-28.8186450599798,-0.585749830532005
9.39,-28.8212148844669,-0.586378145375539
9.4,-28.8238142234452,-0.587006474543058
9.41,-28.8264430925251,-0.587634818025743
9.42,-28.8291015075342,-0.588263175814208
9.43,-28.831789484518,-0.588891547899131
9.44,-28.8345070397399,-0.589519934270708
9.45,-28.8372541896821,-0.590148334918795
9.46,-28.8400309510456,-0.590776749833421
9.47,-28.842837340751,-0.591405179003941
9.48,-28.8456733759386,-0.592033622419443
9.49,-28.8485390739688,-0.592662080068806
9.5,-28.8514344524232,-0.593290551941062
9.51,-28.8543595291041,-0.593919038024343
9.52,-28.8573143220352,-0.594547538306682
9.53,-28.8602988494629,-0.59517605277598
9.54,-28.8633131298556,-0.595804581419964
9.55,-28.8663571819048,-0.596433124225822
9.56,-28.8694310245255,-0.597061681180834
9.57,-28.8725346768564,-0.597690252271157
9.58,-28.8756681582607,-0.59831883748351
9.59,-28.8788314883267,-0.598947436804285
9.6,-28.8820246868675,-0.599576050218969
9.61,-28.8852477739227,-0.600204677713276
9.62,-28.888500769758,-0.600833319272681
9.63,-28.8917836948656,-0.601461974881852
9.64,-28.8950965699656,-0.602090644525669
9.65,-28.8984394160058,-0.602719328188478
9.66,-28.9018122541625,-0.603348025854398
9.67,-28.9052151058408,-0.603976737507148
9.68,-28.9086479926756,-0.604605463130531
9.69,-28.9121109365315,-0.605234202707374
9.7,-28.9156039595038,-0.605862956220981
9.71,-28.9191270839189,-0.606491723653391
9.72,-28.9226803323351,-0.607120504987327
9.73,-28.9262637275427,-0.607749300204744
9.74,-28.9298772925649,-0.608378109286821
9.75,-28.9335210506587,-0.609006932215905
9.76,-28.9371950253145,-0.609635768971893
9.77,-28.9408992402573,-0.610264619536117
9.78,-28.9446337194482,-0.610893483889074
9.79,-28.9483984870829,-0.611522362010825
9.8,-28.9521935675942,-0.612151253881049
9.81,-28.9560189856515,-0.612780159479113
9.82,-28.9598747661624,-0.61340907878428
9.83,-28.9637609342722,-0.614038011775445
9.84,-28.9676775153652,-0.614666958430849
9.85,-28.9716245350656,-0.615295918729173
9.86,-28.9756020192372,-0.615924892647978
9.87,-28.9796099939848,-0.616553880164598
9.88,-28.9836484856551,-0.617182881256717
9.89,-28.9877175208365,-0.617811895900887
9.9,-28.9918171263601,-0.618440924073786
9.91,-28.9959473293008,-0.619069965751631
9.92,-29.0001081569779,-0.619699020910241
9.93,-29.004299636955,-0.620328089525482
9.94,-29.0085217970414,-0.620957171572207
9.95,-29.0127746652928,-0.621586267025513
9.96,-29.017058270012,-0.622215375860147
9.97,-29.0213726397493,-0.622844498050156
9.98,-29.0257178033033,-0.623473633569413
9.99,-29.0300937897222,-0.624102782391764
10,-29.0345006283034,-0.624731944490022
10.01,-29.0389383485954,-0.625361119837435
10.02,-29.043406980398,-0.625990308406841
10.03,-29.0479065537632,-0.62661951016977
10.04,-29.0524370989957,-0.627248725098698
10.05,-29.0569986466539,-0.627877953164862
10.06,-29.0615912275508,-0.628507194339744
10.07,-29.0662148727546,-0.629136448593996
10.08,-29.0708696135893,-0.629765715898257
10.09,-29.0755554816362,-0.630394996222776
10.1,-29.0802725087336,-0.631024289537522
10.11,-29.0850207269788,-0.631653595811692
10.12,-29.0898001687279,-0.632282915014669
10.13,-29.0946108665977,-0.632912247115219
10.14,-29.0994528534659,-0.633541592082273
10.15,-29.1043261624705,-0.634170949883112
10.16,-29.1092308270147,-0.634800320486626
10.17,-29.1141668807628,-0.635429703859323
10.18,-29.1191343576448,-0.636059099968735
10.19,-29.124133291856,-0.636688508781874
10.2,-29.129163717857,-0.637317930264668
10.21,-29.134225670376,-0.637947364383628
10.22,-29.1393191844089,-0.638576811104288
10.23,-29.1444442952205,-0.639206270392078
10.24,-29.1496010383453,-0.639835742212182
10.25,-29.1547894495885,-0.640465226529278
10.26,-29.160009565027,-0.641094723307661
10.27,-29.1652614210096,-0.641724232511339
10.28,-29.1705450541595,-0.64235375410413
10.29,-29.1758605013736,-0.642983288049179
10.3,-29.1812077998249,-0.64361283430992
10.31,-29.1865869869617,-0.644242392848472
10.32,-29.19199810051,-0.644871963626952
10.33,-29.1974411784755,-0.64550154660812
10.34,-29.2029162591413,-0.646131141753347
10.35,-29.2084233810719,-0.646760749023509
10.36,-29.2139625831126,-0.647390368379682
10.37,-29.2195339043913,-0.648019999782285
10.38,-29.2251373843198,-0.64864964319206
10.39,-29.2307730625935,-0.649279298568668
10.4,-29.2364409791939,-0.649908965871567
10.41,-29.2421411743885,-0.650538645059771
