"Freq [GHz]","dB(St(Ant_T1,Ant_T1)) []"
3.64,-0.31841175741482
3.65,-0.337849929956887
3.66,-0.359062676354903
3.67,-0.38226013689585
3.68,-0.407682735329552
3.69,-0.435606256986767
3.7,-0.466347888340972
3.71,-0.50027341654293
3.72,-0.537805829982379
3.73,-0.579435611975628
3.74,-0.625733080292126
3.75,-0.67736319603521
3.76,-0.735103346054972
3.77,-0.79986469134302
3.78,-0.872717763943629
3.79,-0.954923074655252
3.8,-1.0479675399966
3.81,-1.15360750748115
3.82,-1.27391897923002
3.83,-1.41135517805764
3.84,-1.56881065138818
3.85,-1.74968930371264
3.86,-1.95797048164019
3.87,-2.1982614987941
3.88,-2.47581510888352
3.89,-2.79647365420867
3.9,-3.16647343762089
3.91,-3.59199624256308
3.92,-4.07827997515426
3.93,-4.62798781277202
3.94,-5.23839458474352
3.95,-5.89687409897403
3.96,-6.57451456723234
3.97,-7.21933949234762
3.98,-7.75469120349655
3.99,-8.09298899950252
4,-8.16975422853582
4.01,-7.97883155589644
4.02,-7.5751749758399
4.03,-7.0423579257586
4.04,-6.45709121809091
4.05,-5.87306919284724
4.06,-5.32126128806127
4.07,-4.81629513492457
4.08,-4.36279378069453
4.09,-3.95989325027985
4.1,-3.60404199002015
4.11,-3.29060507699092
4.12,-3.0147304199371
4.13,-2.77178569384952
4.14,-2.55755487012095
4.15,-2.3683046369122
4.16,-2.20078348493173
4.17,-2.05218851065741
4.18,-1.92011910194845
4.19,-1.80252766675131
4.2,-1.69767251519432
4.21,-1.60407521302012
4.22,-1.52048321611246
4.23,-1.44583781384444
4.24,-1.37924703367622
4.25,-1.31996300824037
4.26,-1.26736327510477
4.27,-1.22093550980292
4.28,-1.18026525198787
4.29,-1.14502625514383
4.3,-1.11497316326846
4.31,-1.08993628935456
4.32,-1.0698183392059
4.33,-1.05459299060942
4.34,-1.04430530359759
4.35,-1.03907400454887
4.36,-1.03909575775061
4.37,-1.04465161579814
4.38,-1.05611592835018
4.39,-1.07396809142187
4.4,-1.0988076414226
4.41,-1.13137334524825
4.42,-1.1725671166104
4.43,-1.22348380719966
4.44,-1.28544818807444
4.45,-1.36006076163007
4.46,-1.44925443809953
4.47,-1.55536458351119
4.48,-1.6812155091423
4.49,-1.8302271370728
4.5,-2.00654635722847
4.51,-2.21520851488791
4.52,-2.4623355914323
4.53,-2.75537908950947
4.54,-3.10341765192131
4.55,-3.51752243560382
4.56,-4.01120765140421
4.57,-4.60098899281417
4.58,-5.30707380785019
4.59,-6.15418060821596
4.6,-7.172342947006
4.61,-8.39696737887415
4.62,-9.86518437510117
4.63,-11.5972626459079
4.64,-13.5240422602274
4.65,-15.2716488117232
4.66,-15.9614772301538
4.67,-15.1004539222264
4.68,-13.4336187971086
4.69,-11.7204629511997
4.7,-10.2188976705612
4.71,-8.95818818579244
4.72,-7.90844417395238
4.73,-7.03207955610234
4.74,-6.2960731387236
4.75,-5.67372365134489
4.76,-5.14391293898941
4.77,-4.68998536755567
4.78,-4.29875251704096
4.79,-3.95970595239322
4.8,-3.66441571113011
4.81,-3.40607440438583
4.82,-3.17915105098911
4.83,-2.97912677636236
4.84,-2.80229167684316
4.85,-2.64558767016826
4.86,-2.5064862038129
4.87,-2.38289262443481
4.88,-2.27307113337709
4.89,-2.17558579864405
4.9,-2.08925423015563
4.91,-2.01311137009633
4.92,-1.9463814865864
4.93,-1.88845694536321
4.94,-1.83888271267314
4.95,-1.79734584362724
4.96,-1.76366945631707
4.97,-1.73781089978201
4.98,-1.71986400610417
4.99,-1.7100654829793
5,-1.70880565996162
